shots,points,EVprimarypoints,plusminus,SH_A1,pim,team_name,name,SH_A2,EV_G,hits,position_str,SH_G,faceoff_attempts,person_id,5v5_A2,EV_A2,EV_A1,PP_G,assists,jersey_number,GAME_ID,faceoff_wins,PP_A1,H_A,PP_A2,player_id,5v5_A1,goals,5v5primarypoints,game_number,5v5_G,birthdate_year,primarypoints
0,1,0.0,0,0.0,0,Salmon Arm Silverbacks,Isaac Lambert,0.0,0.0,0,C,0.0,0,9095,0,0.0,0.0,0.0,1,26,11409,0,0.0,A,1.0,7081,0,0,0,56,0,2003,0.0
0,0,0.0,0,0.0,0,Salmon Arm Silverbacks,Jake Lammens,0.0,0.0,0,D,0.0,0,9086,0,0.0,0.0,0.0,0,27,11409,0,0.0,A,0.0,7072,0,0,0,56,0,2002,0.0
0,1,0.0,0,0.0,0,Salmon Arm Silverbacks,Brandon Santa Juana,0.0,0.0,0,LW,0.0,0,7371,0,0.0,0.0,0.0,1,28,11409,0,1.0,A,0.0,5466,0,0,0,56,0,2002,0.0
0,0,0.0,0,0.0,0,Vernon Vipers,Dane Westen,0.0,0.0,0,RD,0.0,0,9579,0,0.0,0.0,0.0,0,2,11410,0,0.0,H,0.0,7511,0,0,0,57,0,2003,0.0
0,1,1.0,0,0.0,2,Vernon Vipers,Ayden Third,0.0,0.0,0,LD,0.0,0,8586,0,0.0,1.0,0.0,1,3,11410,0,0.0,H,0.0,6592,0,0,0,57,0,2002,0.0
0,0,0.0,0,0.0,0,Vernon Vipers,Julian Facchinelli,0.0,0.0,0,RW,0.0,0,9570,0,0.0,0.0,0.0,0,4,11410,0,0.0,H,0.0,7502,0,0,0,57,0,2004,0.0
0,0,0.0,0,0.0,0,Vernon Vipers,Matthew Sutter,0.0,0.0,0,LD,0.0,0,10074,0,0.0,0.0,0.0,0,6,11410,0,0.0,H,0.0,7960,0,0,0,57,0,2004,0.0
0,0,0.0,0,0.0,0,Vernon Vipers,Kurt Gurkan,0.0,0.0,0,LW,0.0,0,9571,0,0.0,0.0,0.0,0,11,11410,0,0.0,H,0.0,7503,0,0,0,57,0,2004,0.0
0,0,0.0,0,0.0,0,Vernon Vipers,Max Borovinskiy,0.0,0.0,0,C,0.0,0,8526,0,0.0,0.0,0.0,0,12,11410,0,0.0,H,0.0,6535,0,0,0,57,0,2004,0.0
0,1,1.0,0,0.0,0,Vernon Vipers,Ethan Merner,0.0,1.0,0,LW,0.0,0,9574,0,0.0,0.0,0.0,0,14,11410,0,0.0,H,0.0,7506,0,1,0,57,0,2006,0.0
0,0,0.0,0,0.0,2,Vernon Vipers,Bowden Singleton,0.0,0.0,0,LW,0.0,0,10060,0,0.0,0.0,0.0,0,19,11410,0,0.0,H,0.0,7950,0,0,0,57,0,2004,0.0
0,0,0.0,0,0.0,0,Vernon Vipers,Luke Ashton,0.0,0.0,0,LD,0.0,0,8962,0,0.0,0.0,0.0,0,21,11410,0,0.0,H,0.0,6948,0,0,0,57,0,2005,0.0
0,0,0.0,0,0.0,0,Vernon Vipers,Reagan Milburn,0.0,0.0,0,LW,0.0,0,8646,0,0.0,0.0,0.0,0,22,11410,0,0.0,H,0.0,6652,0,0,0,57,0,2003,0.0
0,0,0.0,0,0.0,0,Vernon Vipers,Luke Lavery,0.0,0.0,0,LW,0.0,0,8658,0,0.0,0.0,0.0,0,24,11410,0,0.0,H,0.0,6664,0,0,0,57,0,2004,0.0
0,0,0.0,0,0.0,2,Vernon Vipers,Ethan Rowland,0.0,0.0,0,C,0.0,0,10073,0,0.0,0.0,0.0,0,25,11410,0,0.0,H,0.0,7959,0,0,0,57,0,2002,0.0
0,0,0.0,0,0.0,0,Vernon Vipers,Hank Cleaves,0.0,0.0,0,C,0.0,0,9569,0,0.0,0.0,0.0,0,26,11410,0,0.0,H,0.0,7501,0,0,0,57,0,2003,0.0
0,0,0.0,0,0.0,0,Vernon Vipers,Lee Parks,0.0,0.0,0,RW,0.0,0,10066,0,0.0,0.0,0.0,0,27,11410,0,0.0,H,0.0,7955,0,0,0,57,0,2004,0.0
0,0,0.0,0,0.0,0,Vernon Vipers,Anson McMaster,0.0,0.0,0,RD,0.0,0,10075,0,0.0,0.0,0.0,0,28,11410,0,0.0,H,0.0,7961,0,0,0,57,0,2002,0.0
0,1,0.0,0,0.0,0,Vernon Vipers,Luke Pakulak,0.0,0.0,0,C,0.0,0,8602,0,1.0,0.0,0.0,1,29,11410,0,0.0,H,0.0,6608,0,0,0,57,0,2003,0.0
0,0,0.0,0,0.0,4,Vernon Vipers,Anthony Cliche,0.0,0.0,0,RD,0.0,0,9378,0,0.0,0.0,0.0,0,37,11410,0,0.0,H,0.0,7339,0,0,0,57,0,2003,0.0
0,0,0.0,0,0.0,2,Vernon Vipers,Isaac Tremblay,0.0,0.0,0,C,0.0,0,9578,0,0.0,0.0,0.0,0,39,11410,0,0.0,H,0.0,7510,0,0,0,57,0,2004,0.0
0,0,0.0,0,0.0,0,Prince George Spruce Kings,Tait Ross,0.0,0.0,0,D,0.0,0,8603,0,0.0,0.0,0.0,0,2,11410,0,0.0,A,0.0,6609,0,0,0,57,0,2004,0.0
0,1,0.0,0,0.0,0,Prince George Spruce Kings,Kai Greaves,0.0,0.0,0,RD,0.0,0,9067,0,0.0,0.0,0.0,1,3,11410,0,0.0,A,1.0,7053,0,0,0,57,0,2003,0.0
0,0,0.0,0,0.0,0,Prince George Spruce Kings,Aleksy Bandu,0.0,0.0,0,D,0.0,0,9495,0,0.0,0.0,0.0,0,4,11410,0,0.0,A,0.0,7432,0,0,0,57,0,2004,0.0
0,0,0.0,0,0.0,4,Prince George Spruce Kings,Colton Cameron,0.0,0.0,0,LD,0.0,0,7592,0,0.0,0.0,0.0,0,5,11410,0,0.0,A,0.0,5681,0,0,0,57,0,2002,0.0
0,0,0.0,0,0.0,0,Prince George Spruce Kings,Amran Bhabra,0.0,0.0,0,RD,0.0,0,7980,0,0.0,0.0,0.0,0,6,11410,0,0.0,A,0.0,6059,0,0,0,57,0,2003,0.0
0,0,0.0,0,0.0,0,Prince George Spruce Kings,Luca Primerano,0.0,0.0,0,LW,0.0,0,9087,0,0.0,0.0,0.0,0,10,11410,0,0.0,A,0.0,7073,0,0,0,57,0,2005,0.0
0,0,0.0,0,0.0,0,Prince George Spruce Kings,Dom Murphy,0.0,0.0,0,RW,0.0,0,9494,0,0.0,0.0,0.0,0,11,11410,0,0.0,A,0.0,7431,0,0,0,57,0,2003,0.0
0,0,0.0,0,0.0,0,Prince George Spruce Kings,Jake Schneider,0.0,0.0,0,RW,0.0,0,9491,0,0.0,0.0,0.0,0,12,11410,0,0.0,A,0.0,7428,0,0,0,57,0,2002,0.0
0,0,0.0,0,0.0,0,Prince George Spruce Kings,Linden Makow,0.0,0.0,0,RW,0.0,0,8753,0,0.0,0.0,0.0,0,14,11410,0,0.0,A,0.0,6751,0,0,0,57,0,2004,0.0
0,0,0.0,0,0.0,0,Prince George Spruce Kings,Adam Mendelson,0.0,0.0,0,C,0.0,0,9489,0,0.0,0.0,0.0,0,16,11410,0,0.0,A,0.0,7426,0,0,0,57,0,2003,0.0
0,1,0.0,0,0.0,2,Prince George Spruce Kings,Ty Gagno,0.0,0.0,0,C,0.0,0,8301,0,0.0,0.0,0.0,1,17,11410,0,1.0,A,0.0,6366,0,0,0,57,0,2003,0.0
0,0,0.0,0,0.0,0,Prince George Spruce Kings,Kilian McGregor-Bennett,0.0,0.0,0,LW,0.0,0,8063,0,0.0,0.0,0.0,0,18,11410,0,0.0,A,0.0,6141,0,0,0,57,0,2003,0.0
0,1,0.0,0,0.0,0,Prince George Spruce Kings,Austin Fraser,0.0,0.0,0,RW,0.0,0,8144,0,0.0,0.0,1.0,0,19,11410,0,0.0,A,0.0,6218,0,1,0,57,0,2003,0.0
0,0,0.0,0,0.0,0,Prince George Spruce Kings,Evan Fedele,0.0,0.0,0,LW,0.0,0,8898,0,0.0,0.0,0.0,0,20,11410,0,0.0,A,0.0,6884,0,0,0,57,0,2004,0.0
0,0,0.0,0,0.0,0,Prince George Spruce Kings,Luke Eurig,0.0,0.0,0,C,0.0,0,9490,0,0.0,0.0,0.0,0,21,11410,0,0.0,A,0.0,7427,0,0,0,57,0,2003,0.0
0,0,0.0,0,0.0,0,Prince George Spruce Kings,Jack Stockfish,0.0,0.0,0,RW,0.0,0,9488,0,0.0,0.0,0.0,0,22,11410,0,0.0,A,0.0,7425,0,0,0,57,0,2002,0.0
0,0,0.0,0,0.0,0,Prince George Spruce Kings,Ben LeFranc,0.0,0.0,0,RD,0.0,0,8218,0,0.0,0.0,0.0,0,23,11410,0,0.0,A,0.0,6283,0,0,0,57,0,2003,0.0
0,0,0.0,0,0.0,2,Prince George Spruce Kings,Charlie Banquier,0.0,0.0,0,RD,0.0,0,9492,0,0.0,0.0,0.0,0,24,11410,0,0.0,A,0.0,7429,0,0,0,57,0,2002,0.0
0,0,0.0,0,0.0,0,Prince George Spruce Kings,John Herrington,0.0,0.0,0,C,0.0,0,7422,0,0.0,0.0,0.0,0,26,11410,0,0.0,A,0.0,5514,0,0,0,57,0,2002,0.0
0,0,0.0,0,0.0,0,Victoria Grizzlies,Nathan King,0.0,0.0,0,D,0.0,0,9296,0,0.0,0.0,0.0,0,2,11411,0,0.0,H,0.0,7261,0,0,0,58,0,2004,0.0
0,0,0.0,0,0.0,0,Victoria Grizzlies,Tim Busconi,0.0,0.0,0,D,0.0,0,9718,0,0.0,0.0,0.0,0,7,11411,0,0.0,H,0.0,7649,0,0,0,58,0,2004,0.0
0,0,0.0,0,0.0,0,Victoria Grizzlies,Ryan Watt,0.0,0.0,0,F,0.0,0,8968,0,0.0,0.0,0.0,0,9,11411,0,0.0,H,0.0,6954,0,0,0,58,0,2004,0.0
0,2,1.0,0,0.0,0,Victoria Grizzlies,Noah Leibl,0.0,0.0,0,RW,0.0,0,8303,0,0.0,1.0,0.0,2,12,11411,0,1.0,H,0.0,6368,0,0,0,58,0,2002,2.0
0,1,0.0,0,0.0,0,Victoria Grizzlies,Devon deVries,0.0,0.0,0,RW,1.0,0,8577,0,0.0,0.0,0.0,0,13,11411,0,0.0,H,0.0,6583,0,1,0,58,0,2002,1.0
0,1,0.0,0,0.0,0,Victoria Grizzlies,Reegan Hiscock,0.0,0.0,0,LW,0.0,0,9856,0,0.0,0.0,0.0,1,17,11411,0,0.0,H,1.0,7787,0,0,0,58,0,2004,0.0
0,1,1.0,0,0.0,6,Victoria Grizzlies,Eli Barnett,0.0,1.0,0,RD,0.0,0,9058,0,0.0,0.0,0.0,0,20,11411,0,0.0,H,0.0,7044,0,1,0,58,0,2003,1.0
0,1,0.0,0,0.0,0,Victoria Grizzlies,Anthony Carone,0.0,0.0,0,RW,0.0,0,9858,0,0.0,0.0,0.0,1,21,11411,0,1.0,H,0.0,7789,0,0,0,58,0,2003,1.0
0,0,0.0,0,0.0,2,Victoria Grizzlies,Max Donohoe,0.0,0.0,0,LW,0.0,0,10054,0,0.0,0.0,0.0,0,22,11411,0,0.0,H,0.0,7945,0,0,0,58,0,2003,0.0
0,0,0.0,0,0.0,0,Victoria Grizzlies,Jack Gorton,0.0,0.0,0,RW,0.0,0,9051,0,0.0,0.0,0.0,0,24,11411,0,0.0,H,0.0,7037,0,0,0,58,0,2002,0.0
0,2,0.0,0,1.0,2,Victoria Grizzlies,Luc Pelletier,0.0,0.0,0,LW,0.0,0,8212,0,1.0,0.0,0.0,2,26,11411,0,0.0,H,0.0,6277,0,0,0,58,0,2003,1.0
0,0,0.0,0,0.0,0,Victoria Grizzlies,Tyler Waram,0.0,0.0,0,RD,0.0,0,7809,0,0.0,0.0,0.0,0,27,11411,0,0.0,H,0.0,5888,0,0,0,58,0,2003,0.0
0,0,0.0,0,0.0,2,Victoria Grizzlies,Cam Smith,0.0,0.0,0,LW,0.0,0,8988,0,0.0,0.0,0.0,0,28,11411,0,0.0,H,0.0,6974,0,0,0,58,0,2004,0.0
0,1,0.0,0,0.0,0,Victoria Grizzlies,Owen Bohn,0.0,0.0,0,LW,0.0,0,8141,0,0.0,0.0,1.0,0,29,11411,0,0.0,H,0.0,6215,0,1,0,58,0,2002,1.0
0,2,1.0,0,0.0,0,Victoria Grizzlies,Olivier Picard,0.0,1.0,0,F,0.0,0,9896,0,0.0,0.0,0.0,1,72,11411,0,0.0,H,1.0,7819,0,1,0,58,0,2002,1.0
0,0,0.0,0,0.0,4,Victoria Grizzlies,Justin Gibson,0.0,0.0,0,LD,0.0,0,9061,0,0.0,0.0,0.0,0,77,11411,0,0.0,H,0.0,7047,0,0,0,58,0,2003,0.0
0,1,0.0,0,0.0,0,Victoria Grizzlies,Hoyt Stanley,0.0,0.0,0,D,0.0,0,9254,0,0.0,0.0,1.0,0,88,11411,0,0.0,H,0.0,7237,0,1,0,58,0,2005,1.0
0,0,0.0,0,0.0,2,Victoria Grizzlies,Jacksenn Hungle,0.0,0.0,0,LW,0.0,0,8665,0,0.0,0.0,0.0,0,91,11411,0,0.0,H,0.0,6671,0,0,0,58,0,2004,0.0
0,1,0.0,0,0.0,0,Cowichan Valley Capitals,Aaron Brown,0.0,0.0,0,D,0.0,0,9767,0,0.0,0.0,1.0,0,4,11411,0,0.0,A,0.0,7698,0,1,0,58,0,2004,1.0
0,0,0.0,0,0.0,0,Cowichan Valley Capitals,William Elias,0.0,0.0,0,LD,0.0,0,10057,0,0.0,0.0,0.0,0,5,11411,0,0.0,A,0.0,7947,0,0,0,58,0,2003,0.0
0,0,0.0,0,0.0,0,Cowichan Valley Capitals,Ian Kern,0.0,0.0,0,RD,0.0,0,7568,0,0.0,0.0,0.0,0,7,11411,0,0.0,A,0.0,5657,0,0,0,58,0,2002,0.0
0,0,0.0,0,0.0,2,Cowichan Valley Capitals,Connor Elliott,0.0,0.0,0,LD,0.0,0,8226,0,0.0,0.0,0.0,0,8,11411,0,0.0,A,0.0,6291,0,0,0,58,0,2003,0.0
0,0,0.0,0,0.0,0,Cowichan Valley Capitals,Oliver Salo,0.0,0.0,0,RW,0.0,0,9762,0,0.0,0.0,0.0,0,9,11411,0,0.0,A,0.0,7693,0,0,0,58,0,2003,0.0
0,0,0.0,0,0.0,0,Cowichan Valley Capitals,Owen Goodbrand,0.0,0.0,0,C,0.0,0,9845,0,0.0,0.0,0.0,0,11,11411,0,0.0,A,0.0,7776,0,0,0,58,0,2004,0.0
0,0,0.0,0,0.0,0,Cowichan Valley Capitals,Adam Leitch,0.0,0.0,0,RD,0.0,0,8972,0,0.0,0.0,0.0,0,12,11411,0,0.0,A,0.0,6958,0,0,0,58,0,2004,0.0
0,0,0.0,0,0.0,0,Cowichan Valley Capitals,Jackson Morehouse,0.0,0.0,0,RW,0.0,0,9172,0,0.0,0.0,0.0,0,13,11411,0,0.0,A,0.0,7156,0,0,0,58,0,2003,0.0
0,0,0.0,0,0.0,0,Cowichan Valley Capitals,Brandon Clarke,0.0,0.0,0,LW,0.0,0,9592,0,0.0,0.0,0.0,0,14,11411,0,0.0,A,0.0,7524,0,0,0,58,0,2004,0.0
0,0,0.0,0,0.0,0,Cowichan Valley Capitals,Turner Richards,0.0,0.0,0,LW,0.0,0,9859,0,0.0,0.0,0.0,0,15,11411,0,0.0,A,0.0,7790,0,0,0,58,0,2004,0.0
0,1,0.0,0,0.0,0,Cowichan Valley Capitals,Luke Strickland,0.0,0.0,0,LW,0.0,0,10017,0,0.0,0.0,0.0,1,16,11411,0,0.0,A,1.0,7937,0,0,0,58,0,2002,0.0
0,0,0.0,0,0.0,0,Cowichan Valley Capitals,Matthew Biros,0.0,0.0,0,LW,0.0,0,9593,0,0.0,0.0,0.0,0,17,11411,0,0.0,A,0.0,7525,0,0,0,58,0,2005,0.0
0,0,0.0,0,0.0,0,Cowichan Valley Capitals,Kai Dunits,0.0,0.0,0,C,0.0,0,9846,0,0.0,0.0,0.0,0,18,11411,0,0.0,A,0.0,7777,0,0,0,58,0,2004,0.0
0,0,0.0,0,0.0,4,Cowichan Valley Capitals,Andrew Haxton,0.0,0.0,0,RW,0.0,0,9765,0,0.0,0.0,0.0,0,19,11411,0,0.0,A,0.0,7696,0,0,0,58,0,2003,0.0
0,1,0.0,0,0.0,2,Cowichan Valley Capitals,Tyler Wood,0.0,0.0,0,C,0.0,0,9763,0,0.0,0.0,0.0,1,21,11411,0,1.0,A,0.0,7694,0,0,0,58,0,2006,1.0
0,0,0.0,0,0.0,2,Cowichan Valley Capitals,Luke Busby,0.0,0.0,0,D,0.0,0,9903,0,0.0,0.0,0.0,0,22,11411,0,0.0,A,0.0,7826,0,0,0,58,0,2002,0.0
0,0,0.0,0,0.0,2,Cowichan Valley Capitals,Massimo Sarantos Lombardi,0.0,0.0,0,C,0.0,0,9070,0,0.0,0.0,0.0,0,26,11411,0,0.0,A,0.0,7056,0,0,0,58,0,2002,0.0
0,0,0.0,0,0.0,2,Cowichan Valley Capitals,Greye Rampton,0.0,0.0,0,RW,0.0,0,9676,0,0.0,0.0,0.0,0,27,11411,0,0.0,A,0.0,7607,0,0,0,58,0,2004,0.0
0,0,0.0,0,0.0,2,West Kelowna Warriors,Bobby May,0.0,0.0,0,D,0.0,0,9726,0,0.0,0.0,0.0,0,4,11412,0,0.0,H,0.0,7657,0,0,0,59,0,2003,0.0
0,1,1.0,0,0.0,0,West Kelowna Warriors,Jake Bernadet,0.0,0.0,0,C,0.0,0,9728,0,0.0,1.0,0.0,1,5,11412,0,0.0,H,0.0,7659,0,0,0,59,0,2003,0.0
0,0,0.0,0,0.0,0,West Kelowna Warriors,Matthew Fusco,0.0,0.0,0,D,0.0,0,9725,0,0.0,0.0,0.0,0,7,11412,0,0.0,H,0.0,7656,0,0,0,59,0,2003,0.0
0,0,0.0,0,0.0,0,West Kelowna Warriors,Dylan Brooks,0.0,0.0,0,D,0.0,0,8766,0,0.0,0.0,0.0,0,8,11412,0,0.0,H,0.0,6763,0,0,0,59,0,2003,0.0
0,2,0.0,0,0.0,0,West Kelowna Warriors,Ben MacDonald,0.0,0.0,0,C,0.0,0,9729,0,1.0,0.0,1.0,1,9,11412,0,0.0,H,0.0,7660,0,1,0,59,0,2004,0.0
0,0,0.0,0,0.0,0,West Kelowna Warriors,Rylee Hlusiak,0.0,0.0,0,LW,0.0,0,9724,0,0.0,0.0,0.0,0,10,11412,0,0.0,H,0.0,7655,0,0,0,59,0,2002,0.0
0,1,1.0,0,0.0,0,West Kelowna Warriors,Jaiden Moriello,0.0,1.0,0,RW,0.0,0,9731,0,0.0,0.0,0.0,0,11,11412,0,0.0,H,0.0,7662,0,1,0,59,0,2003,0.0
0,1,1.0,0,0.0,0,West Kelowna Warriors,Brennan Nelson,0.0,0.0,0,RW,0.0,0,8380,0,0.0,1.0,0.0,1,12,11412,0,0.0,H,0.0,6442,0,0,0,59,0,2003,0.0
0,0,0.0,0,0.0,0,West Kelowna Warriors,Felix Caron,0.0,0.0,0,LW,0.0,0,9431,0,0.0,0.0,0.0,0,13,11412,0,0.0,H,0.0,7392,0,0,0,59,0,2004,0.0
0,2,1.0,0,0.0,0,West Kelowna Warriors,Nolan Hayes,0.0,0.0,0,D,0.0,0,9730,0,0.0,1.0,0.0,2,14,11412,0,0.0,H,1.0,7661,0,0,0,59,0,2002,0.0
0,1,1.0,0,0.0,2,West Kelowna Warriors,Michael Salandra,0.0,1.0,0,LW,0.0,0,9723,0,0.0,0.0,0.0,0,15,11412,0,0.0,H,0.0,7654,0,1,0,59,0,2003,0.0
0,0,0.0,0,0.0,0,West Kelowna Warriors,Isaiah Norlin,0.0,0.0,0,D,0.0,0,8928,0,0.0,0.0,0.0,0,16,11412,0,0.0,H,0.0,6914,0,0,0,59,0,2003,0.0
0,1,0.0,0,0.0,0,West Kelowna Warriors,Alexi Van Houtte-Cachero,0.0,0.0,0,LW,0.0,0,8927,0,0.0,0.0,0.0,1,17,11412,0,1.0,H,0.0,6913,0,0,0,59,0,2003,0.0
0,0,0.0,0,0.0,2,West Kelowna Warriors,Matthew Lee,0.0,0.0,0,RW,0.0,0,9727,0,0.0,0.0,0.0,0,19,11412,0,0.0,H,0.0,7658,0,0,0,59,0,2005,0.0
0,0,0.0,0,0.0,2,West Kelowna Warriors,Riley Sharun,0.0,0.0,0,RW,0.0,0,7882,0,0.0,0.0,0.0,0,23,11412,0,0.0,H,0.0,5961,0,0,0,59,0,2003,0.0
0,0,0.0,0,0.0,2,West Kelowna Warriors,Aiden Reeves,0.0,0.0,0,D,0.0,0,8183,0,0.0,0.0,0.0,0,25,11412,0,0.0,H,0.0,6249,0,0,0,59,0,2002,0.0
0,2,1.0,0,0.0,2,West Kelowna Warriors,Christopher Duclair,0.0,1.0,0,RW,0.0,0,9520,0,1.0,0.0,0.0,1,26,11412,0,0.0,H,0.0,7454,0,1,0,59,0,2002,0.0
0,1,1.0,0,0.0,0,West Kelowna Warriors,Kailus Green,0.0,1.0,0,C,0.0,0,9281,0,0.0,0.0,0.0,0,27,11412,0,0.0,H,0.0,7247,0,1,0,59,0,2004,0.0
0,0,0.0,0,0.0,0,Wenatchee Wild,David Hejduk,0.0,0.0,0,RD,0.0,0,8772,0,0.0,0.0,0.0,0,2,11412,0,0.0,A,0.0,6769,0,0,0,59,0,2004,0.0
0,1,1.0,0,0.0,0,Wenatchee Wild,Luke Weilandt,0.0,1.0,0,RW,0.0,0,9838,0,0.0,0.0,0.0,0,5,11412,0,0.0,A,0.0,7769,0,1,0,59,0,2002,0.0
0,2,1.0,0,0.0,0,Wenatchee Wild,Gabe Dombrowski,0.0,0.0,0,C,0.0,0,10050,0,1.0,1.0,0.0,2,7,11412,0,0.0,A,0.0,7941,0,0,0,59,0,2002,0.0
0,1,1.0,0,0.0,2,Wenatchee Wild,Ean Somoza,0.0,0.0,0,C,0.0,0,9285,0,0.0,1.0,0.0,1,8,11412,0,0.0,A,0.0,7251,0,0,0,59,0,2003,0.0
0,1,1.0,0,0.0,0,Wenatchee Wild,Mario Gasparini,0.0,1.0,0,LD,0.0,0,9286,0,0.0,0.0,0.0,0,12,11412,0,0.0,A,0.0,7252,0,1,0,59,0,2003,0.0
0,0,0.0,0,0.0,0,Wenatchee Wild,Jeremiah Slavin,0.0,0.0,0,LD,0.0,0,10067,0,0.0,0.0,0.0,0,13,11412,0,0.0,A,0.0,7956,0,0,0,59,0,2004,0.0
0,0,0.0,0,0.0,0,Wenatchee Wild,Cade Littler,0.0,0.0,0,C,0.0,0,8306,0,0.0,0.0,0.0,0,15,11412,0,0.0,A,0.0,6371,0,0,0,59,0,2004,0.0
0,0,0.0,0,0.0,2,Wenatchee Wild,Michael Valdez,0.0,0.0,0,LW,0.0,0,9837,0,0.0,0.0,0.0,0,16,11412,0,0.0,A,0.0,7768,0,0,0,59,0,2004,0.0
0,0,0.0,0,0.0,2,Wenatchee Wild,Damon Bickler,0.0,0.0,0,RD,0.0,0,9828,0,0.0,0.0,0.0,0,17,11412,0,0.0,A,0.0,7759,0,0,0,59,0,2005,0.0
0,0,0.0,0,0.0,0,Wenatchee Wild,Christian Kim,0.0,0.0,0,RW,0.0,0,10051,0,0.0,0.0,0.0,0,18,11412,0,0.0,A,0.0,7942,0,0,0,59,0,2005,0.0
0,0,0.0,0,0.0,0,Wenatchee Wild,Jason Stefanek,0.0,0.0,0,RW,0.0,0,9836,0,0.0,0.0,0.0,0,21,11412,0,0.0,A,0.0,7767,0,0,0,59,0,2004,0.0
0,0,0.0,0,0.0,0,Wenatchee Wild,Ben Picard,0.0,0.0,0,RW,0.0,0,9454,0,0.0,0.0,0.0,0,22,11412,0,0.0,A,0.0,7401,0,0,0,59,0,2005,0.0
0,0,0.0,0,0.0,0,Wenatchee Wild,Lucas Marshall,0.0,0.0,0,LD,0.0,0,9834,0,0.0,0.0,0.0,0,23,11412,0,0.0,A,0.0,7765,0,0,0,59,0,2004,0.0
0,0,0.0,0,0.0,0,Wenatchee Wild,Lukas McCloskey,0.0,0.0,0,RD,0.0,0,9835,0,0.0,0.0,0.0,0,25,11412,0,0.0,A,0.0,7766,0,0,0,59,0,2005,0.0
0,0,0.0,0,0.0,0,Wenatchee Wild,Parker Murray,0.0,0.0,0,LW,0.0,0,9399,0,0.0,0.0,0.0,0,26,11412,0,0.0,A,0.0,7360,0,0,0,59,0,2003,0.0
0,0,0.0,0,0.0,0,Wenatchee Wild,Garrett Szydlowski,0.0,0.0,0,RW,0.0,0,9192,0,0.0,0.0,0.0,0,27,11412,0,0.0,A,0.0,7175,0,0,0,59,0,2002,0.0
0,0,0.0,0,0.0,0,Wenatchee Wild,Jonathan Horn,0.0,0.0,0,LW,0.0,0,9832,0,0.0,0.0,0.0,0,28,11412,0,0.0,A,0.0,7763,0,0,0,59,0,2002,0.0
0,0,0.0,0,0.0,2,Wenatchee Wild,Travis Bohnet,0.0,0.0,0,LD,0.0,0,9182,0,0.0,0.0,0.0,0,29,11412,0,0.0,A,0.0,7165,0,0,0,59,0,2002,0.0
0,2,2.0,0,0.0,0,Surrey Eagles,Liam Hunks,0.0,0.0,0,D,0.0,0,9631,0,0.0,2.0,0.0,2,2,11413,0,0.0,H,0.0,7562,0,0,0,60,0,2004,0.0
0,0,0.0,0,0.0,2,Surrey Eagles,Ty Brassington,0.0,0.0,0,D,0.0,0,9024,0,0.0,0.0,0.0,0,4,11413,0,0.0,H,0.0,7010,0,0,0,60,0,2004,0.0
0,1,0.0,0,0.0,0,Surrey Eagles,Oliver Gabrielson,0.0,0.0,0,D,0.0,0,8258,0,1.0,0.0,0.0,1,5,11413,0,0.0,H,0.0,6323,0,0,0,60,0,2003,0.0
0,2,1.0,0,0.0,2,Surrey Eagles,Ross Roloson,0.0,0.0,0,D,0.0,0,7848,0,0.0,1.0,0.0,2,7,11413,0,1.0,H,0.0,5927,0,0,0,60,0,2003,0.0
0,0,0.0,0,0.0,2,Surrey Eagles,Cole Galata,0.0,0.0,0,RW,0.0,0,8488,0,0.0,0.0,0.0,0,9,11413,0,0.0,H,0.0,6500,0,0,0,60,0,2002,0.0
0,0,0.0,0,0.0,2,Surrey Eagles,Savek Brar,0.0,0.0,0,RW,0.0,0,9626,0,0.0,0.0,0.0,0,11,11413,0,0.0,H,0.0,7557,0,0,0,60,0,2004,0.0
0,0,0.0,0,0.0,2,Surrey Eagles,Ewan Rennie,0.0,0.0,0,C,0.0,0,9026,0,0.0,0.0,0.0,0,12,11413,0,0.0,H,0.0,7012,0,0,0,60,0,2005,0.0
0,2,2.0,0,0.0,0,Surrey Eagles,Ethan Riesterer,0.0,2.0,0,RW,0.0,0,8259,0,0.0,0.0,0.0,0,14,11413,0,0.0,H,0.0,6324,0,2,0,60,0,2003,0.0
0,4,2.0,0,0.0,0,Surrey Eagles,Aaron Schwartz,0.0,2.0,0,RW,0.0,0,9821,0,0.0,0.0,2.0,0,16,11413,0,0.0,H,0.0,7752,0,4,0,60,0,2004,0.0
0,0,0.0,0,0.0,0,Surrey Eagles,Zachary Wagnon,0.0,0.0,0,C,0.0,0,9628,0,0.0,0.0,0.0,0,17,11413,0,0.0,H,0.0,7559,0,0,0,60,0,2004,0.0
0,0,0.0,0,0.0,2,Surrey Eagles,Ante Zlomislic,0.0,0.0,0,LW,0.0,0,8798,0,0.0,0.0,0.0,0,20,11413,0,0.0,H,0.0,6795,0,0,0,60,0,2003,0.0
0,1,1.0,0,0.0,0,Surrey Eagles,Ryden Evers,0.0,1.0,0,F,0.0,0,9289,0,0.0,0.0,0.0,0,22,11413,0,0.0,H,0.0,7255,0,1,0,60,0,2005,0.0
0,2,2.0,0,0.0,0,Surrey Eagles,Jacob Bonkowski,0.0,0.0,0,LW,0.0,0,8163,0,0.0,2.0,0.0,2,23,11413,0,0.0,H,0.0,6236,0,0,0,60,0,2003,0.0
