GAME_ID,game_number,H_A,team_name,player_id,person_id,name,birth_date,birthdate_year,OA,jersey_number,position_str,shots,goals,assists,points,primarypoints,5v5primarypoints,EVprimarypoints,plusminus,hits,pim,5v5_G,5v5_A1,5v5_A2,EV_G,EV_A1,EV_A2,PP_G,PP_A1,PP_A2,SH_G,SH_A1,SH_A2,5v5_GF,5v5_GA,5v5_GF%,faceoff_wins,faceoff_attempts
1020263,2,A,Medicine Hat Tigers,29091,9575,Cru Hanas,2005-04-23,2005,0,20,LW,4,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2
1020263,2,A,Medicine Hat Tigers,28790,9182,Reid Andresen,2005-04-29,2005,0,21,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,1
1020263,2,A,Medicine Hat Tigers,28946,9389,Josh Van Mulligen,2005-07-26,2005,0,22,D,3,0,1,1,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0,0
1020263,2,A,Medicine Hat Tigers,29074,9558,Tomas Mrsic,2006-02-26,2006,0,26,C,5,0,1,1,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,10
1020263,2,A,Medicine Hat Tigers,28948,9391,Bogdans Hodass,2003-04-13,2003,OA,27,D,1,0,0,0,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0
1020263,2,A,Medicine Hat Tigers,29094,9578,Cayden Lindstrom,2006-02-03,2006,0,28,C,1,0,0,0,0.0,0.0,0.0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6,14
1020263,2,A,Medicine Hat Tigers,28949,9392,Andrew Basha,2005-11-08,2005,0,34,LW,2,0,1,1,0.0,1.0,1.0,1,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1020263,2,A,Medicine Hat Tigers,29174,9673,Nate Corbet,2006-03-15,2006,0,36,D,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020263,2,A,Medicine Hat Tigers,29192,9691,Gavin McKenna,2007-12-20,2007,0,72,LW,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1020264,3,H,Kamloops Blazers,28047,8324,Logan Bairos,2003-01-11,2003,OA,2,D,5,1,2,3,0.0,1.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
